PI,MaxNReader,MeanCountReader,BruvID,FrameNumber,Location,MaxN,TimeToMaxN,MeanCountVideo,,,
Euan Harvey,Jordan,Damon,TOMD2,301,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,302,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,303,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,304,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,305,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,306,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,307,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,308,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,309,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,310,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,311,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,312,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,313,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,314,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,315,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,316,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,317,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,318,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,319,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,320,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,321,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,322,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,323,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,324,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,325,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,326,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,327,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,328,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,329,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,330,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,331,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,332,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,333,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,334,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,335,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,336,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,337,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,338,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,339,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,340,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,341,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,342,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,343,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,344,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,345,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,346,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,347,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,348,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,349,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,350,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,351,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,352,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,353,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,354,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,355,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,356,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,357,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,358,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,359,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Jordan,Damon,TOMD2,360,ChristmasIsland,1,3.974,0,,,
Euan Harvey,Lauren,Damon,WP033,1,CocosIslands,0,0,0,,,
Euan Harvey,Lauren,Damon,WP033,2,CocosIslands,0,0,0,,,
Euan Harvey,Lauren,Damon,WP033,3,CocosIslands,0,0,0,,,
Euan Harvey,Lauren,Damon,WP033,4,CocosIslands,0,0,0,,,
Euan Harvey,Lauren,Damon,WP033,5,CocosIslands,0,0,0,,,
Euan Harvey,Lauren,Damon,WP033,6,CocosIslands,0,0,0,,,
Euan Harvey,Lauren,Damon,WP033,7,CocosIslands,0,0,0,,,
Euan Harvey,Lauren,Damon,WP033,8,CocosIslands,0,0,0,,,
Euan Harvey,Lauren,Damon,WP033,9,CocosIslands,0,0,0,,,
Euan Harvey,Lauren,Damon,WP033,10,CocosIslands,0,0,0,,,
Euan Harvey,Lauren,Damon,WP033,11,CocosIslands,0,0,0,,,
Euan Harvey,Lauren,Damon,WP033,12,CocosIslands,0,0,0,,,
Euan Harvey,Lauren,Damon,WP033,13,CocosIslands,0,0,0,,,
Euan Harvey,Lauren,Damon,WP033,14,CocosIslands,0,0,0,,,
Euan Harvey,Lauren,Damon,WP033,15,CocosIslands,0,0,0,,,
Euan Harvey,Lauren,Damon,WP033,16,CocosIslands,0,0,0,,,
Euan Harvey,Lauren,Damon,WP033,17,CocosIslands,0,0,0,,,
Euan Harvey,Lauren,Damon,WP033,18,CocosIslands,0,0,0,,,
Euan Harvey,Lauren,Damon,WP033,19,CocosIslands,1,2.9824,1,,,
Euan Harvey,Lauren,Damon,WP033,20,CocosIslands,1,2.9824,1,,,
Euan Harvey,Lauren,Damon,WP033,21,CocosIslands,1,2.9824,1,,,
Euan Harvey,Lauren,Damon,WP033,22,CocosIslands,1,2.9824,1,,,
Euan Harvey,Lauren,Damon,WP033,23,CocosIslands,1,2.9824,1,,,
Euan Harvey,Lauren,Damon,WP033,24,CocosIslands,1,2.9824,1,,,
Euan Harvey,Lauren,Damon,WP033,25,CocosIslands,1,2.9824,1,,,
Euan Harvey,Lauren,Damon,WP033,26,CocosIslands,1,2.9824,1,,,
Euan Harvey,Lauren,Damon,WP033,27,CocosIslands,1,2.9824,1,,,
Euan Harvey,Lauren,Damon,WP033,28,CocosIslands,1,2.9824,1,,,
Euan Harvey,Lauren,Damon,WP033,29,CocosIslands,1,2.9824,1,,,
Euan Harvey,Lauren,Damon,WP033,30,CocosIslands,1,2.9824,1,,,
Euan Harvey,Lauren,Damon,WP033,31,CocosIslands,1,2.9824,1,,,
Euan Harvey,Lauren,Damon,WP033,32,CocosIslands,1,2.9824,1,,,
Euan Harvey,Lauren,Damon,WP033,33,CocosIslands,1,2.9824,1,,,
Euan Harvey,Lauren,Damon,WP033,34,CocosIslands,1,2.9824,1,,,
Euan Harvey,Lauren,Damon,WP033,35,CocosIslands,1,2.9824,1,,,
Euan Harvey,Lauren,Damon,WP033,36,CocosIslands,1,2.9824,1,,,
Euan Harvey,Lauren,Damon,WP033,37,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,38,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,39,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,40,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,41,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,42,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,43,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,44,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,45,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,46,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,47,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,48,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,49,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,50,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,51,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,52,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,53,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,54,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,55,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,56,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,57,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,58,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,59,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,60,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,61,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,62,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,63,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,64,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,65,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,66,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,67,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,68,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,69,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,70,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,71,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,72,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,73,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,74,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,75,CocosIslands,2,5.9112,1,,,
Euan Harvey,Lauren,Damon,WP033,76,CocosIslands,3,12.4004,1,,,
Euan Harvey,Lauren,Damon,WP033,77,CocosIslands,3,12.4004,1,,,
Euan Harvey,Lauren,Damon,WP033,78,CocosIslands,3,12.4004,1,,,
Euan Harvey,Lauren,Damon,WP033,79,CocosIslands,3,12.4004,1,,,
Euan Harvey,Lauren,Damon,WP033,80,CocosIslands,3,12.4004,1,,,
Euan Harvey,Lauren,Damon,WP033,81,CocosIslands,3,12.4004,1,,,
Euan Harvey,Lauren,Damon,WP033,82,CocosIslands,3,12.4004,1,,,
Euan Harvey,Lauren,Damon,WP033,83,CocosIslands,3,12.4004,1,,,
Euan Harvey,Lauren,Damon,WP033,84,CocosIslands,3,12.4004,1,,,
Euan Harvey,Lauren,Damon,WP033,85,CocosIslands,3,12.4004,1,,,
Euan Harvey,Lauren,Damon,WP033,86,CocosIslands,3,12.4004,1,,,
Euan Harvey,Lauren,Damon,WP033,87,CocosIslands,3,12.4004,2,,,
Euan Harvey,Lauren,Damon,WP033,88,CocosIslands,3,12.4004,1,,,
Euan Harvey,Lauren,Damon,WP033,89,CocosIslands,3,12.4004,1,,,
Euan Harvey,Lauren,Damon,WP033,90,CocosIslands,3,12.4004,1,,,
Euan Harvey,Lauren,Damon,WP033,91,CocosIslands,3,12.4004,1,,,
Euan Harvey,Lauren,Damon,WP033,92,CocosIslands,3,12.4004,1,,,
Euan Harvey,Lauren,Damon,WP033,93,CocosIslands,3,12.4004,1,,,
Euan Harvey,Lauren,Damon,WP033,94,CocosIslands,3,12.4004,1,,,
Euan Harvey,Lauren,Damon,WP033,95,CocosIslands,3,12.4004,1,,,
Euan Harvey,Lauren,Damon,WP033,96,CocosIslands,3,12.4004,1,,,
Euan Harvey,Lauren,Damon,WP033,97,CocosIslands,3,12.4004,2,,,
Euan Harvey,Lauren,Damon,WP033,98,CocosIslands,3,12.4004,2,,,
Euan Harvey,Lauren,Damon,WP033,99,CocosIslands,3,12.4004,2,,,
Euan Harvey,Lauren,Damon,WP033,100,CocosIslands,3,12.4004,2,,,
Euan Harvey,Lauren,Damon,WP033,101,CocosIslands,3,12.4004,2,,,
Euan Harvey,Lauren,Damon,WP033,102,CocosIslands,4,16.6922,2,,,
Euan Harvey,Lauren,Damon,WP033,103,CocosIslands,4,16.6922,1,,,
Euan Harvey,Lauren,Damon,WP033,104,CocosIslands,4,16.6922,1,,,
Euan Harvey,Lauren,Damon,WP033,105,CocosIslands,4,16.6922,2,,,
Euan Harvey,Lauren,Damon,WP033,106,CocosIslands,4,16.6922,2,,,
Euan Harvey,Lauren,Damon,WP033,107,CocosIslands,4,16.6922,2,,,
Euan Harvey,Lauren,Damon,WP033,108,CocosIslands,4,16.6922,2,,,
Euan Harvey,Lauren,Damon,WP033,109,CocosIslands,4,16.6922,2,,,
Euan Harvey,Lauren,Damon,WP033,110,CocosIslands,4,16.6922,3,,,
Euan Harvey,Lauren,Damon,WP033,111,CocosIslands,4,16.6922,1,,,
Euan Harvey,Lauren,Damon,WP033,112,CocosIslands,4,16.6922,2,,,
Euan Harvey,Lauren,Damon,WP033,113,CocosIslands,4,16.6922,2,,,
Euan Harvey,Lauren,Damon,WP033,114,CocosIslands,4,16.6922,2,,,
Euan Harvey,Lauren,Damon,WP033,115,CocosIslands,4,16.6922,1,,,
Euan Harvey,Lauren,Damon,WP033,116,CocosIslands,4,16.6922,1,,,
Euan Harvey,Lauren,Damon,WP033,117,CocosIslands,4,16.6922,1,,,
Euan Harvey,Lauren,Damon,WP033,118,CocosIslands,4,16.6922,2,,,
Euan Harvey,Lauren,Damon,WP033,119,CocosIslands,4,16.6922,3,,,
Euan Harvey,Lauren,Damon,WP033,120,CocosIslands,4,16.6922,2,,,
Euan Harvey,Lauren,Damon,WP033,121,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,122,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,123,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,124,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,125,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,126,CocosIslands,5,19.9399,3,,,
Euan Harvey,Lauren,Damon,WP033,127,CocosIslands,5,19.9399,3,,,
Euan Harvey,Lauren,Damon,WP033,128,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,129,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,130,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,131,CocosIslands,5,19.9399,3,,,
Euan Harvey,Lauren,Damon,WP033,132,CocosIslands,5,19.9399,4,,,
Euan Harvey,Lauren,Damon,WP033,133,CocosIslands,5,19.9399,3,,,
Euan Harvey,Lauren,Damon,WP033,134,CocosIslands,5,19.9399,3,,,
Euan Harvey,Lauren,Damon,WP033,135,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,136,CocosIslands,5,19.9399,3,,,
Euan Harvey,Lauren,Damon,WP033,137,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,138,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,139,CocosIslands,5,19.9399,3,,,
Euan Harvey,Lauren,Damon,WP033,140,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,141,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,142,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,143,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,144,CocosIslands,5,19.9399,5,,,
Euan Harvey,Lauren,Damon,WP033,145,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,146,CocosIslands,5,19.9399,3,,,
Euan Harvey,Lauren,Damon,WP033,147,CocosIslands,5,19.9399,3,,,
Euan Harvey,Lauren,Damon,WP033,148,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,149,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,150,CocosIslands,5,19.9399,3,,,
Euan Harvey,Lauren,Damon,WP033,151,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,152,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,153,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,154,CocosIslands,5,19.9399,4,,,
Euan Harvey,Lauren,Damon,WP033,155,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,156,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,157,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,158,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,159,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,160,CocosIslands,5,19.9399,3,,,
Euan Harvey,Lauren,Damon,WP033,161,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,162,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,163,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,164,CocosIslands,5,19.9399,4,,,
Euan Harvey,Lauren,Damon,WP033,165,CocosIslands,5,19.9399,4,,,
Euan Harvey,Lauren,Damon,WP033,166,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,167,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,168,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,169,CocosIslands,5,19.9399,3,,,
Euan Harvey,Lauren,Damon,WP033,170,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,171,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,172,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,173,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,174,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,175,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,176,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,177,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,178,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,179,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,180,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,181,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,182,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,183,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,184,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,185,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,186,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,187,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,188,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,189,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,190,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,191,CocosIslands,5,19.9399,3,,,
Euan Harvey,Lauren,Damon,WP033,192,CocosIslands,5,19.9399,3,,,
Euan Harvey,Lauren,Damon,WP033,193,CocosIslands,5,19.9399,3,,,
Euan Harvey,Lauren,Damon,WP033,194,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,195,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,196,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,197,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,198,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,199,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,200,CocosIslands,5,19.9399,4,,,
Euan Harvey,Lauren,Damon,WP033,201,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,202,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,203,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,204,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,205,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,206,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,207,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,208,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,209,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,210,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,211,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,212,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,213,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,214,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,215,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,216,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,217,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,218,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,219,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,220,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,221,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,222,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,223,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,224,CocosIslands,5,19.9399,3,,,
Euan Harvey,Lauren,Damon,WP033,225,CocosIslands,5,19.9399,3,,,
Euan Harvey,Lauren,Damon,WP033,226,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,227,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,228,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,229,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,230,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,231,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,232,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,233,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,234,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,235,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,236,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,237,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,238,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,239,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,240,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,241,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,242,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,243,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,244,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,245,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,246,CocosIslands,5,19.9399,3,,,
Euan Harvey,Lauren,Damon,WP033,247,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,248,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,249,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,250,CocosIslands,5,19.9399,3,,,
Euan Harvey,Lauren,Damon,WP033,251,CocosIslands,5,19.9399,3,,,
Euan Harvey,Lauren,Damon,WP033,252,CocosIslands,5,19.9399,4,,,
Euan Harvey,Lauren,Damon,WP033,253,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,254,CocosIslands,5,19.9399,3,,,
Euan Harvey,Lauren,Damon,WP033,255,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,256,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,257,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,258,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,259,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,260,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,261,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,262,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,263,CocosIslands,5,19.9399,3,,,
Euan Harvey,Lauren,Damon,WP033,264,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,265,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,266,CocosIslands,5,19.9399,2,,,
Euan Harvey,Lauren,Damon,WP033,267,CocosIslands,5,19.9399,1,,,
Euan Harvey,Lauren,Damon,WP033,268,CocosIslands,5,19.9399,2,,,
